,USER STORY NAME,USER STORY DESCRIPTION INCL. EXPECTED OUTCOME ,BUSINESS PRIORITY,USER STORY TYPE ,"USER ACCEPTANCE CRITERIA (UAT)

",ESTIMATES,OWNER,SPRINT7,TARGET DATE,DEMO STATUS,SUMMARY of QUALITY ASSURANCE / UAT TESTING ,Business Owner / Requestor,Test Scenario #2,Test Scenario #3,Business Value Type,Business Value Description,COMMENT,Demo Order,DEPLOYMENT,"MONITORING AND FEEDBACK

","Sponsor (KASHA, EJAF, ROCHE, KASHA, RMS, AMEX, DELL)","Value Stream (AI Services, IoT Services, Data Servcies, Core Services, Support & Architecure)"
"1,038","Track & Trace :: Enhance Implementation Concept with Data Capturing UX, Data Flow Consistency, and Delivery Differentiation between HIV and non-HIV deliveries","I want to update the implementation concept by:
a) Incorporating the data capturing UX outlined by Joel to ensure a user-friendly experience.
b) Ensuring data consistency from the capturing phase to the Customer Facing Dashboard and, where applicable, the Internal Facing Dashboard for accurate reporting.
c) Structuring the document to clearly differentiate between HIV and non-HIV deliveries, making it easy to interpret and track delivery categories.",HIGH,ENABLER,"-The data capturing UX outlined by Joel is fully integrated into the implementation concept.
-Data flows consistently and accurately from data capturing to both the Customer Facing and Internal Facing Dashboards.
-The document includes a structured differentiation between HIV and non-HIV deliveries.
-The updated implementation concept is reviewed and validated for completeness and accuracy.",16,Lydia,CW 14 2025,,BASELINED,,Marco,,,Improve Control,,,,,,EJAF,Data Services   
"1,037","Cold chain management :: Execute UAT for the Cold Chain E2E process flow, ensuring that order flows, delivery tracking, and status updates function end-to-end.","As part of my upskilling process, I want to execute end-to-end UAT for Cold Chain Management feature ,
by writing test cases, validating workflows, and ensuring data accuracy,
so that delivery quality is maintained, and the system functions correctly across ordering, tracking, and submission flows.",HIGH,FEATURE,"-All key workflows (delivery, tracking) function end-to-end without issues.
-Test cases and acceptance criteria are clearly defined and executed.
-Data accuracy is verified across all transactional and submission points.
-Stakeholder feedback and exceptions are handled and resolved.
-Final UAT results are reviewed and signed off for release readiness.",8,Lydia,CW 14 2025,,BASELINED,,Marco,,,Maintain Revenue,,,,,,ROCHE,Data Services   
"1,038",Kasha's Internal Chronic Care Delivery Dashboard :: POC v1 Map section,"As a developer, I want to develop the Map section for the dashboard for the internal chronic care delivery dashboard",HIGH,ENABLER,Implement the Mockup dashboard for the Internal chronic care delivery dashboard based on the mock up screens provided in Internal_Chronic_Care_Dashboard_Kasha.docx,4,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Mercy ,,,Execution Optimization,,,,Deployment started,,KASHA,Data Services   
"1,039",Kasha's Internal Chronic Care Delivery Dashboard :: POC v1 Metric section,"As a developer, I want to develop the Metrics section for the dashboard for the internal chronic care delivery dashboard",HIGH,ENABLER,Implement the Mockup dashboard for the Internal chronic care delivery dashboard based on the mock up screens provided in Internal_Chronic_Care_Dashboard_Kasha.docx,4,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Mercy ,,,Execution Optimization,,,,Deployment started,,KASHA,Data Services   
"1,040",Kasha's Internal Chronic Care Delivery Dashboard :: POC v1 Side navigation section,"As a developer, I want to develop the side navigation section for the dashboard for the internal chronic care delivery dashboard",HIGH,ENABLER,Implement the Mockup dashboard for the Internal chronic care delivery dashboard based on the mock up screens provided in Internal_Chronic_Care_Dashboard_Kasha.docx,4,Emmanuel Ratemo,CW 13 2025,,ACCEPTED,,Mercy ,,,Execution Optimization,,,,Deployment started,,KASHA,Data Services   
"1,041",AI Predictive Modeling for HIV :: Update ML OPS life cycle ,"As a DevOps Engineer,
I want to update the ML Ops lifecycle for our AI Predictive Modeling for HIV—covering architecting, training, deployment, and usage,
So that we can incorporate enhanced security measures and ensure data isolation to comply with data protection laws and regulations.",HIGH,ENABLER,"The ML Ops lifecycle documentation has been updated to clearly capture the implementation of security, data protection, and isolation controls.",8,Chanzu,CW 14 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,EJAF,IoT Services
"1,042",Roche :: Automate data updates on Roche dashboard,"As a DevOps Engineer,
I want to automate the update process for the Roche dashboard to include the latest delivery data and new SKUs,
So that the dashboard always reflects up-to-date information without manual intervention before monthly stakeholder meetings.",HIGH,FEATURE,"A scheduled process is implemented to pull, clean, and load the latest delivery data—including new SKUs—into the dashboard backend.",8,Chanzu,CW 14 2025,,ACCEPTED,,Marco,,,Execution Optimization,,,,User acceptance testing (UAT) completed,,ROCHE,Data Services   
"1,043",Offboarding leaving employees,"As a Support Engineer,
I want to suspend access and ensure the return of IT assets from Staff who are leaving Kasha
So that company resources remain secure, and IT assets are properly accounted for in the inventory.",LOW,SUPPORT,"1. Suspend Email access
2. Transfer of G-drive for offboarded staff to their Line managers.
3. Remove user access from MS365, Slack, freshdesk, Sweetprocess,Shipsy WMS and TMS 
4. Laptop returned in a good condition.
Offboarding & Onboarding ",3,Emmanuel Ratemo,CW 14 2025,,ACCEPTED,,Marco,,,Improve Control,Ensures that the IT systems are not accessed by unauthorised people and asset in good condition for future re use.,Offboarding & Onboarding ,,,,KASHA,Support & Architecure
"1,044",Dynamics :: Ghana Sales Tax Computations," As a developer, I want to add the following requested customizations for the Ghana sales tax:
1. Implement additional general ledger entries to correctly account for the levy tax upon posting transactions.
2. Modify print layouts to display levy tax details in: 
(1) Sales Invoice
(2) Sales Order
(3) Sales Return Order
(4) Sales Credit Memo
(5) Posted Sales Invoice
(6) Posted Sales Credit Memo
3. Conduct thorough testing of the customization, debug issues, and ensure smooth system integration.",HIGH,FEATURE,"1. Additional general ledger entries showing the levy tax upon posting transactions.
2. Print layouts displaying levy tax details in: 
(1) Sales Invoice
(2) Sales Order
(3) Sales Return Order
(4) Sales Credit Memo
(5) Posted Sales Invoice
(6) Posted Sales Credit Memo",12,Eva,CW 14 2025,,BASELINED,,Ahmed,,,Enhance Revenue,,,,,,EJAF,AI Services
"1,045",Support for the transition to new dimension reporting,"As a support engineer, I want to provide support post migration to the new dimension reporting in Dynamics. Areas to support include:
1. Cancelled Sales Invoices
2. Purchase Orders Receipt & Invoicing
3. Item Categories",LOW,SUPPORT,"1. Successfully cancelled sales invoices from March
2. Successfully received and invoiced purchase orders from March
3. Correctly updated item categories",8,Eva,CW 14 2025,,ACCEPTED,,Ahmed,,,Enhance Revenue,,,,,,EJAF,AI Services
"1,046",Kasha's Internal Chronic Care Delivery Dashboard :: Display the number of HIV Patients Each Health Facility Has,"As a developer, I want to develop the second navigation bar to display  the number of HIV Patients Each Health Facility Has",HIGH,FEATURE,display on the dashboard the number of HIV patients Each Facility has ,8,Emmanuel Ratemo,CW 14 2025,,OPEN,,Mercy ,,,Maintain Revenue,,,,Deployment started,,KASHA,Data Services   
"1,047",RMS :: Enable Map filter based on the legend  order count,"As a developer, I want to develop a map filter to display data based on the amount of orders per area ",HIGH,FEATURE,"create a filter to display 
1. Health Post (0 orders)
2. Health Post (1–5 orders)
3. Health Post (6–19 orders)
4. Health Post (20+ orders)",8,Emmanuel Ratemo,CW 14 2025,,ACCEPTED,,Nogueille,,,Maintain Revenue,,,,Deployment started,,KASHA,Data Services   
"1,048",RMS :: Remove the most frequent ordered product form the dashboard ,"As a developer, I want to remove the most frequent orderd product from the dashboard ",HIGH,FEATURE,Remove the most frequent orderd product from the dashboard,2,Emmanuel Ratemo,CW 14 2025,,ACCEPTED,,Nogueille,,,Maintain Revenue,,,,Deployment started,,KASHA,Data Services   
"1,049",Onboarding Christian King Musana,"As a Support Engineer, I want to onboard a new employee on all Kasha systems and setup his laptop",MEDIUM,SUPPORT,The new employee is onboarded on all Kasha systems and the laptop is ready for use.,2,Gael,CW 14 2025,,ACCEPTED,,Elsa,,,Increase Capacity,,,,,,,
"1,050",Kasha's Internal Chronic Care Delivery Dashboard :: Update the metrics to display accurate data,"As a developer, I want to develop the metric section to display the following
1. Patients accross multiple products line
2. Health facilities pickup for HIV products
3. Customer pickup health facilities",HIGH,FEATURE,"The data are displaying on the dashboard metrics from the data source.
1. Patients accross multiple products line
2. Health facilities pickup for HIV products
3. Customer pickup health facilities",12,Gael,CW 14 2025,,OPEN,,Mercy,,,Maintain Revenue,,,,,,,
"1,051",Update:: Implementation concept for Kasha's Internal Chronic Care Delivery Dashboard,"As a developer, I want to update the implementation concept for Kasha’s Internal Chronic Care Delivery Dashboard, So that the document aligns with improved UI, performance, and functionality. standards.",HIGH,ENABLER,The implementation concept note is updated with the metrics that has been displayed on the dashboard.,8,Gael,CW 14 2025,,BASELINED,,Mercy,,,Maintain Revenue,,,,,,,
"1,052","Internet downtime at the Warehouse 1st, April","As a support Engineer, I want to restore internet at the Main warehouse ",MEDIUM,SUPPORT,"- Escalate to ISP 
- Identify Problem
- Provide solution",2,Gael,CW 14 2025,,ACCEPTED,,Marco,,,Improve Stability,,,,User acceptance testing (UAT) completed,,KASHA,Support & Architecure
"1,053", Cold Chain Management:: Working Software ,I aim to deliver a functional application that tracks insulin temperature throughout its journey—from pickup at the supplier to delivery to Joanna—providing a graphical view of the entire process,HIGH,FEATURE,"The application must track and log real-time insulin temperature from pickup to delivery.
A graphical view of temperature changes must be available throughout the journey.
Delivery confirmation must include a final temperature report.",10,Larry,CW 14 2025,,ACCEPTED,,Marco,,,Maintain Revenue,,,,Deployment in progress,,KASHA,AI Services
"1,054", Cold Chain Management:: End to End Process testing,"I want to conduct end-to-end testing of the cold chain management process,So that I can ensure temperature-sensitive products maintain integrity throughout the supply chain.",HIGH,ENABLER,"Verify that temperature monitoring devices accurately track and log temperature changes.
Validate system logging and reporting of temperature data at each checkpoint",24,Larry,CW 14 2025,,BASELINED,,Marco,,,Maintain Revenue,,,,Deployment in progress,,KASHA,AI Services
"1,055", Cold Chain Management::  identify automation opportunities in the cold chain management process,"As Dev opps Engineer I would like to Identify 
I want to automate the Po approval process",HIGH,FEATURE,,8,Chanzu,CW 14 2025,,DEFERRED,,Marco,,,Maintain Revenue,,,,Deployment in progress,,KASHA,AI Services
"1,056",AI Predictive Modeling for HIV: Baseline ML Model architecture ans selection for K1 ,"Baseline ML Model architecture including business hypothesis, data strategy, initial feature engineering for PoC K1  and K2 for CEO decision making: FEATURE ENGIREERING, MODEL SELECTION",HIGH,ENABLER,Working software ready on 4th April,8,Naveen,CW 14 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,EJAF,AI Services
"1,057",AI Predictive Modeling for HIV: Finalize Implementation concept,"including Model Cards for K1 & K2 , reflect ML OPS for K1 deployment including UX ",HIGH,ENABLER,Implementation concept finalised by 4th April,12,Naveen,CW 14 2025,,ACCEPTED,,Marco,,,Enhance Revenue,,,,,,EJAF,AI Services
